type	keyword	descriptor	combination
explicit_mechanistic	girls	machines	girls are like machines
explicit_mechanistic	girls	machinery	girls are like machinery
explicit_mechanistic	girls	equipment	girls are like equipment
explicit_mechanistic	girls	apparatus	girls are like apparatus
explicit_mechanistic	girls	appliances	girls are like appliances
explicit_mechanistic	girls	hardware	girls are like hardware
explicit_mechanistic	girls	engines	girls are like engines
explicit_mechanistic	girls	tools	girls are like tools
explicit_mechanistic	girls	devices	girls are like devices
explicit_mechanistic	girls	robots	girls are like robots
explicit_mechanistic	girls	trash	girls are like trash
explicit_mechanistic	girls	garbage	girls are like garbage
explicit_mechanistic	girls	filth	girls are like filth
explicit_mechanistic	bitches	objects	bitches are like objects
explicit_mechanistic	bitches	automatons	bitches are like automatons
explicit_mechanistic	bitches	machines	bitches are like machines
explicit_mechanistic	bitches	machinery	bitches are like machinery
explicit_mechanistic	bitches	equipment	bitches are like equipment
explicit_mechanistic	bitches	apparatus	bitches are like apparatus
explicit_mechanistic	bitches	appliances	bitches are like appliances
explicit_mechanistic	bitches	hardware	bitches are like hardware
explicit_mechanistic	bitches	engines	bitches are like engines
explicit_mechanistic	bitches	tools	bitches are like tools
explicit_mechanistic	bitches	devices	bitches are like devices
explicit_mechanistic	bitches	robots	bitches are like robots
explicit_mechanistic	bitches	trash	bitches are like trash
explicit_mechanistic	bitches	garbage	bitches are like garbage
explicit_mechanistic	bitches	filth	bitches are like filth
explicit_mechanistic	cunts	objects	cunts are like objects
explicit_mechanistic	cunts	automatons	cunts are like automatons
explicit_mechanistic	cunts	machines	cunts are like machines
explicit_mechanistic	cunts	machinery	cunts are like machinery
explicit_mechanistic	cunts	equipment	cunts are like equipment
explicit_mechanistic	cunts	apparatus	cunts are like apparatus
explicit_mechanistic	cunts	appliances	cunts are like appliances
explicit_mechanistic	cunts	hardware	cunts are like hardware
explicit_mechanistic	cunts	engines	cunts are like engines
explicit_mechanistic	cunts	tools	cunts are like tools
explicit_mechanistic	cunts	devices	cunts are like devices
explicit_mechanistic	cunts	robots	cunts are like robots
explicit_mechanistic	cunts	trash	cunts are like trash
explicit_mechanistic	cunts	garbage	cunts are like garbage
explicit_mechanistic	cunts	filth	cunts are like filth
explicit_mechanistic	dykes	objects	dykes are like objects
explicit_mechanistic	dykes	automatons	dykes are like automatons
explicit_mechanistic	dykes	machines	dykes are like machines
explicit_mechanistic	dykes	machinery	dykes are like machinery
explicit_mechanistic	dykes	equipment	dykes are like equipment
explicit_mechanistic	dykes	apparatus	dykes are like apparatus
explicit_mechanistic	dykes	appliances	dykes are like appliances
explicit_mechanistic	dykes	hardware	dykes are like hardware
explicit_mechanistic	dykes	engines	dykes are like engines
explicit_mechanistic	dykes	tools	dykes are like tools
explicit_mechanistic	dykes	devices	dykes are like devices
explicit_mechanistic	dykes	robots	dykes are like robots
explicit_mechanistic	dykes	trash	dykes are like trash
explicit_mechanistic	dykes	garbage	dykes are like garbage
explicit_mechanistic	dykes	filth	dykes are like filth
explicit_mechanistic	pussies	objects	pussies are like objects
explicit_mechanistic	pussies	automatons	pussies are like automatons
explicit_mechanistic	pussies	machines	pussies are like machines
explicit_mechanistic	pussies	machinery	pussies are like machinery
explicit_mechanistic	pussies	equipment	pussies are like equipment
explicit_mechanistic	pussies	apparatus	pussies are like apparatus
explicit_mechanistic	pussies	appliances	pussies are like appliances
explicit_mechanistic	pussies	hardware	pussies are like hardware
explicit_mechanistic	pussies	engines	pussies are like engines
explicit_mechanistic	pussies	tools	pussies are like tools
explicit_mechanistic	pussies	devices	pussies are like devices
explicit_mechanistic	pussies	robots	pussies are like robots
explicit_mechanistic	pussies	trash	pussies are like trash
explicit_mechanistic	pussies	garbage	pussies are like garbage
explicit_mechanistic	pussies	filth	pussies are like filth
explicit_mechanistic	hoes	objects	hoes are like objects
explicit_mechanistic	hoes	automatons	hoes are like automatons
explicit_mechanistic	hoes	machines	hoes are like machines
explicit_mechanistic	hoes	machinery	hoes are like machinery
explicit_mechanistic	hoes	equipment	hoes are like equipment
explicit_mechanistic	hoes	apparatus	hoes are like apparatus
explicit_mechanistic	hoes	appliances	hoes are like appliances
explicit_mechanistic	hoes	hardware	hoes are like hardware
explicit_mechanistic	hoes	engines	hoes are like engines
explicit_mechanistic	hoes	tools	hoes are like tools
explicit_mechanistic	hoes	devices	hoes are like devices
explicit_mechanistic	hoes	robots	hoes are like robots
explicit_mechanistic	hoes	trash	hoes are like trash
explicit_mechanistic	hoes	garbage	hoes are like garbage
explicit_mechanistic	hoes	filth	hoes are like filth
explicit_mechanistic	bints	objects	bints are like objects
explicit_mechanistic	bints	automatons	bints are like automatons
explicit_mechanistic	bints	machines	bints are like machines
explicit_mechanistic	bints	machinery	bints are like machinery
explicit_mechanistic	bints	equipment	bints are like equipment
explicit_mechanistic	bints	apparatus	bints are like apparatus
explicit_mechanistic	bints	appliances	bints are like appliances
explicit_mechanistic	bints	hardware	bints are like hardware
explicit_mechanistic	bints	engines	bints are like engines
explicit_mechanistic	bints	tools	bints are like tools
explicit_mechanistic	bints	devices	bints are like devices
explicit_mechanistic	bints	robots	bints are like robots
explicit_mechanistic	bints	trash	bints are like trash
explicit_mechanistic	bints	garbage	bints are like garbage
explicit_mechanistic	bints	filth	bints are like filth
explicit_mechanistic	females	objects	females are like objects
explicit_mechanistic	females	automatons	females are like automatons
explicit_mechanistic	females	machines	females are like machines
explicit_mechanistic	females	machinery	females are like machinery
explicit_mechanistic	females	equipment	females are like equipment
explicit_mechanistic	females	apparatus	females are like apparatus
explicit_mechanistic	females	appliances	females are like appliances
explicit_mechanistic	females	hardware	females are like hardware
explicit_mechanistic	females	engines	females are like engines
explicit_mechanistic	females	tools	females are like tools
explicit_mechanistic	females	devices	females are like devices
explicit_mechanistic	females	robots	females are like robots
explicit_mechanistic	females	trash	females are like trash
explicit_mechanistic	females	garbage	females are like garbage
explicit_mechanistic	females	filth	females are like filth
explicit_mechanistic	shemales	objects	shemales are like objects
explicit_mechanistic	shemales	automatons	shemales are like automatons
explicit_mechanistic	shemales	machines	shemales are like machines
explicit_mechanistic	shemales	machinery	shemales are like machinery
explicit_mechanistic	shemales	equipment	shemales are like equipment
explicit_mechanistic	shemales	apparatus	shemales are like apparatus
explicit_mechanistic	shemales	appliances	shemales are like appliances
explicit_mechanistic	shemales	hardware	shemales are like hardware
explicit_mechanistic	shemales	engines	shemales are like engines
explicit_mechanistic	shemales	tools	shemales are like tools
explicit_mechanistic	shemales	devices	shemales are like devices
explicit_mechanistic	shemales	robots	shemales are like robots
explicit_mechanistic	shemales	trash	shemales are like trash
explicit_mechanistic	shemales	garbage	shemales are like garbage
explicit_mechanistic	shemales	filth	shemales are like filth
explicit_mechanistic	transexuals	objects	transexuals are like objects
explicit_mechanistic	transexuals	automatons	transexuals are like automatons
explicit_mechanistic	transexuals	machines	transexuals are like machines
explicit_mechanistic	transexuals	machinery	transexuals are like machinery
explicit_mechanistic	transexuals	equipment	transexuals are like equipment
explicit_mechanistic	transexuals	apparatus	transexuals are like apparatus
explicit_mechanistic	transexuals	appliances	transexuals are like appliances
explicit_mechanistic	transexuals	hardware	transexuals are like hardware
explicit_mechanistic	transexuals	engines	transexuals are like engines
explicit_mechanistic	transexuals	tools	transexuals are like tools
explicit_mechanistic	transexuals	devices	transexuals are like devices
explicit_mechanistic	transexuals	robots	transexuals are like robots
explicit_mechanistic	transexuals	trash	transexuals are like trash
explicit_mechanistic	transexuals	garbage	transexuals are like garbage
explicit_mechanistic	transexuals	filth	transexuals are like filth
explicit_mechanistic	twats	objects	twats are like objects
explicit_mechanistic	twats	automatons	twats are like automatons
explicit_mechanistic	twats	machines	twats are like machines
explicit_mechanistic	twats	machinery	twats are like machinery
explicit_mechanistic	twats	equipment	twats are like equipment
explicit_mechanistic	twats	apparatus	twats are like apparatus
explicit_mechanistic	twats	appliances	twats are like appliances
explicit_mechanistic	twats	hardware	twats are like hardware
explicit_mechanistic	twats	engines	twats are like engines
explicit_mechanistic	twats	tools	twats are like tools
explicit_mechanistic	twats	devices	twats are like devices
explicit_mechanistic	twats	robots	twats are like robots
explicit_mechanistic	twats	trash	twats are like trash
explicit_mechanistic	twats	garbage	twats are like garbage
explicit_mechanistic	twats	filth	twats are like filth
explicit_mechanistic	asexuals	objects	asexuals are like objects
explicit_mechanistic	asexuals	automatons	asexuals are like automatons
explicit_mechanistic	asexuals	machines	asexuals are like machines
explicit_mechanistic	asexuals	machinery	asexuals are like machinery
explicit_mechanistic	asexuals	equipment	asexuals are like equipment
explicit_mechanistic	asexuals	apparatus	asexuals are like apparatus
explicit_mechanistic	asexuals	appliances	asexuals are like appliances
explicit_mechanistic	asexuals	hardware	asexuals are like hardware
explicit_mechanistic	asexuals	engines	asexuals are like engines
explicit_mechanistic	asexuals	tools	asexuals are like tools
explicit_mechanistic	asexuals	devices	asexuals are like devices
explicit_mechanistic	asexuals	robots	asexuals are like robots
explicit_mechanistic	asexuals	trash	asexuals are like trash
explicit_mechanistic	asexuals	garbage	asexuals are like garbage
explicit_mechanistic	asexuals	filth	asexuals are like filth
explicit_mechanistic	faggots	objects	faggots are like objects
explicit_mechanistic	faggots	automatons	faggots are like automatons
explicit_mechanistic	faggots	machines	faggots are like machines
